codigo_comuna,poblacion_total,promedio_edad,porcentaje_menores_15,porcentaje_adultos_mayores,porcentaje_discapacidad,promedio_escolaridad,porcentaje_alfabetizacion
13109,103157,37.942359704140294,16.612542047558577,14.323797706408678,9.76525628924365,11.19395206407161,97.19776150111102
13110,374836,39.432863972510646,15.676722620025824,16.206287549755093,10.027924519854949,11.266066568413352,97.10163192489841
13111,112022,39.18153576975951,16.95381264394494,16.31911588795058,12.804339243076576,9.717864531798147,95.89294953200697
13112,175421,36.026405048426355,20.3738434965027,12.712845098363365,13.77320013109819,8.810169491525423,94.67064268101595
13113,89870,40.767575386669634,16.309113163458328,17.91031489929899,7.299117023507211,12.783040626441501,97.42479250084634
13114,296134,40.804953163095085,14.125699852093984,18.12794208027447,5.517838315333543,13.661263677065627,98.23294949704004
13115,112620,36.28705380927011,20.104777126620494,11.38785295684603,4.481401186672753,12.064300509230366,97.44143972576651
13116,87295,38.85866315367432,17.647058823529413,15.58050289249098,14.226928895612708,9.24011260325811,94.93851838391181
13117,91290,40.06707196845218,15.690656150728447,16.53412202869975,13.710985584942994,9.95821250978533,96.1854115588706
13118,123800,39.89318255250404,14.524232633279482,16.095315024232633,10.166015542241167,11.812392988177741,97.41430485591682
13119,503635,38.85843120513864,16.077516455369466,14.122727769118509,9.635824295980326,11.041884994692156,97.18942606611206
13120,241467,39.757258755854835,12.895343877217178,14.817759776698264,6.709672938173419,13.685565220301825,98.25213316334744
13121,96062,40.610688930066,16.055255980512587,18.275696945722554,14.6976683058254,9.98873951872724,95.97272767132898
13122,236478,38.2528015291063,16.966483140080683,13.34373599235447,10.129215701060607,10.663979136126548,96.40471085423076
13123,143974,40.55226638142998,11.893119591037271,16.04803645102588,6.264142732811139,14.41800300983446,98.49307600043615
13124,227820,37.462009481169346,17.79518918444386,12.208322359757704,10.86904199875957,10.199761093660134,96.1886586190604
13125,205624,35.29339473991363,19.052737034587402,8.746060771116213,9.51922581973542,10.39142440294927,96.72427559562138
13126,129351,37.6609226059327,17.05746380004793,13.253859653191702,10.324720527414929,10.618250932726378,96.77493476013065
13127,154615,38.59201241794134,16.483523590854706,14.611777641237914,11.338879189346478,10.22879559225766,96.39451258389838
13128,143622,36.74533149517483,19.28882761693891,12.803052457144448,12.401240493243742,9.52811895347859,95.72297212432859
13129,95602,39.69626158448568,15.535239848538735,16.51952888014895,12.616955853283548,10.595996082437313,96.8134319338073
13130,150829,37.03662425660848,15.621664268807722,11.485191839765562,7.494960987154907,12.290998130891209,97.75719744685043
13131,76002,39.85587221388911,16.4350938133207,16.750874976974288,15.21678941248131,9.512365662730529,95.57101481409626
13132,86420,40.50467484378616,17.37445035871326,19.239759314973387,4.629802023211072,13.413831613100417,98.09282259769
13201,568086,36.92585805670268,18.36007224258299,11.724633242149956,10.858255425694024,10.422204180899321,96.46278596706328
13202,29060,38.12501720578114,18.750860289057123,13.743977976600139,8.836497467478045,10.575677553856845,96.16296458401722
13203,17441,39.521759073447626,16.810962674158592,15.830514305372398,10.814725407362703,10.641107314530608,96.02689116346677
13301,173293,33.27714910584963,23.77822531781434,7.64370170751271,7.92837283939867,10.125056801631226,95.36925749942397
13302,145160,32.309499862220996,24.154036924772665,6.7105263157894735,8.23753932399994,9.773367975713283,95.29106331550324
13303,19742,37.13762536723736,19.759902745415864,13.711883294499039,11.045948563434843,9.697889651665395,94.68274043377643
13401,306371,35.869191274631085,19.84685234568546,11.320914838545423,11.405793231635636,9.908755581440497,95.65999097566902
13402,116969,35.183980370867495,21.30393523070215,10.367704263522812,9.288941430914873,10.165424867565356,95.61656149104785
13403,25491,38.0811266721588,18.018124043780155,13.475344239143228,8.190476190476192,10.357250158127767,95.52313049245565
13404,78828,36.94524788146344,19.458821738468565,12.784797280154258,11.188943071907751,9.621213478544645,94.9652894790052
13501,136325,37.40882450027508,19.37942417018155,14.165413533834586,11.006102795423683,9.551704268427818,94.91704161979753
13502,7768,36.679711637487124,20.7389289392379,13.014933058702368,10.605433733278169,9.150329329717163,93.94232096039741
13503,35165,38.7265462818143,18.359163941419023,15.10024171761695,10.727900345189854,10.012395511279056,95.40046866550502
13504,15352,38.67639395518499,18.890046899426785,15.41167274622199,10.85367535512343,9.286508040266702,94.41606847045831
13505,11108,38.79321209938783,19.211379186172127,17.023766654663305,11.479957906821008,8.613938353068788,94.34920026817355
13601,76429,37.31151787933899,18.93652932787293,12.923105104083529,10.011910697468284,10.149211585406084,95.77267559548568
13602,37497,37.145718324132595,20.076272768488145,13.36373576552791,12.421570289977955,9.416715920692063,94.40753201956515
13603,39274,37.4461985028263,19.1144268472781,13.118093395121456,9.436300926923906,9.673479842221198,95.13128807893459
13604,81243,34.70786406213458,21.51693068941324,9.574978767401499,9.814512304368446,10.085522077407205,95.66065591057682
13605,94402,37.29869070570539,18.7972712442533,12.762441473697592,10.540093073205655,10.30721722063404,95.82340104079235
14101,170043,38.26897902295302,16.158853936945363,14.215227912939667,10.972239358420728,10.988841349230805,96.42563808041696
14102,5501,,,,15.339400834281381,9.004195549069683,94.34856817750806
14103,16876,39.27696136525243,18.132258829106423,16.135340127992414,15.129979427716478,9.316776844738254,94.71747536484969
14104,21431,39.09579580980822,18.19793756707573,15.715552237413094,12.942678913502629,8.944993211928281,93.34512926373735
14105,8074,39.264305177111716,17.847411444141688,16.336388407233095,13.054219217266935,9.297290579169774,94.3641806585969
14106,22973,37.47729943847125,19.927741261480868,14.303747877943673,13.212699000370234,9.021833677459034,94.34504496152776
14107,19802,39.987476012523985,17.57903242096758,17.422482577517425,11.73943026895125,9.024608047085088,93.7825486236582
14108,35098,39.11541968203316,18.610747051114025,15.604877770813152,13.497412444337463,8.831414002520912,93.00575076024448
14201,38907,39.91130130824787,17.26681574009818,16.70907548770144,12.423011753314865,9.50167664052827,94.75370121130553
14202,15635,38.305596418292296,20.05756315957787,14.563479373201153,11.845915549868678,8.723266405798961,93.25380779080739
14203,10527,40.35071720338178,18.067825591336565,17.33637313574618,13.140222511777086,8.52423201679069,93.09652819586594
14204,33363,40.60105506099571,16.851002607679167,17.50741839762611,13.42132488948804,9.148281663061764,94.36319126231875
15101,241653,36.332327759225,19.67738865232379,12.67768246204268,10.328888575843353,10.35296772926184,96.43689966630373
15102,861,,,,15.227817745803357,9.182456140350878,96.1630695443645
15201,1547,,,,13.658201784488675,9.044884488448846,94.50171821305841
15202,508,,,,18.57451403887689,5.774257425742574,87.44588744588745
16101,190382,38.86179365696337,17.39712787973653,15.13588469498167,13.878836172073001,10.56468817658552,95.5683794291284
16102,23863,40.35770858651469,17.344843481540458,17.235888195113773,14.941870706358992,9.165300029435263,93.18171801313412
16103,32688,37.51290993636809,18.3920704845815,12.64990210474792,14.779945187812348,9.949809558913872,94.90125209758617
16104,13186,40.86114060367056,16.646443197330502,17.389655695434552,16.68389662027833,8.551362842608762,92.8668207539651
16105,8930,40.308398656215005,16.98768197088466,16.830907054871222,15.778906342269988,8.679626924373524,92.4967505612667
16106,12502,41.23076307790753,16.04543273076308,17.89313709806431,13.880258627928457,9.248111236135669,94.21390013495277
16107,19165,42.64534307331072,15.716149230367856,21.147925906600573,16.62204251133818,9.098619639951714,93.10137316045736
16108,17405,41.384199942545244,16.041367423154266,18.213157138753232,17.91646605681271,8.642226708970291,91.99686860171022
16109,18680,41.23790149892934,16.407922912205567,18.035331905781586,17.428779313818772,9.326413166245361,94.19307873222085
16201,11746,41.446790396730805,16.303422441682276,18.95964583688064,18.749443306315133,8.98116905248807,92.83486320292309
16202,5495,,,,17.34771093454408,8.907995618838992,91.12414837244512
16203,15895,40.940044039005976,16.96759987417427,18.597043095312994,15.897842011482874,9.062456627342124,92.89675204647479
16204,5763,,,,21.517390520814562,8.403752605976372,89.79812545061283
16205,5203,,,,22.558788361897168,8.441108545034641,90.37273270879011
16206,6508,43.670712968653966,16.118623232944067,22.802704363859867,19.445335043283105,8.821417565485362,92.37927161880314
16207,6124,41.85875244937949,15.431090790333116,19.13781841933377,16.043693463048303,8.707364975450082,91.31251066734937
16301,55847,40.181943524271674,17.021505183805754,17.026877003240998,15.856690777576855,9.181474888061715,93.29198167455365
16302,29766,38.4134583081368,18.45058120002688,14.220923200967547,13.65928135208067,8.665946238011617,91.97228144989339
16303,12797,43.32109088067516,15.441119012268501,21.73165585684145,17.070188310100267,8.264498432601881,91.6238479732485
16304,5245,,,,15.396952686447474,9.11919770773639,91.71846801684379
16305,15099,40.47400490098682,17.140207960792107,17.09384727465395,16.69453734671126,8.885145482388975,92.32002230120567
